id,name,full_name,description,html_url,stargazers_count,forks_count,created_at,pushed_at,language,size,open_issues_count,topics,contributor_count,commit_count_estimate,age_days,days_since_push,quality_score,discovery_query,discovery_order,layer_1,layer_2,category,selected,notes
638806609,RT-DETR,lyuwenyu/RT-DETR,"[CVPR 2024] Official RT-DETR (RTDETR paddle pytorch), Real-Time DEtection TRansformer, DETRs Beat YOLOs on Real-time Object Detection. 🔥 🔥 🔥 ",https://github.com/lyuwenyu/RT-DETR,4048,470,2023-05-10T06:35:56Z,2025-07-21T09:42:16Z,Python,649,389,"['rtdetr', 'rtdetrv2']",18,30,836,33,10.2,transformers language:Python stars:>=100 pushed:>=2022-11-01,4,,,,,
137539238,petastorm,uber/petastorm,"Petastorm library enables single machine or distributed training and evaluation of deep learning models from datasets in Apache Parquet format. It supports ML frameworks such as Tensorflow, Pytorch, and PySpark and can be used from pure Python code.",https://github.com/uber/petastorm,1852,285,2018-06-15T23:15:29Z,2025-08-10T07:17:44Z,Python,2691,181,"['deep-learning', 'machine-learning', 'parquet', 'parquet-files', 'pyarrow', 'pyspark', 'pytorch', 'sysml', 'tensorflow']",30,30,2625,13,10.2,evaluation language:Python stars:>=100 pushed:>=2022-11-01,21,,,,,
191751505,pymilvus,milvus-io/pymilvus,Python SDK for Milvus Vector Database,https://github.com/milvus-io/pymilvus,1247,371,2019-06-13T11:38:34Z,2025-08-22T09:31:41Z,Python,6733,392,"['anns', 'faiss', 'faiss-vector-database', 'milvus', 'milvus-lite', 'milvus-sdk', 'python', 'python-sdk', 'vector-database']",30,30,2263,1,10.2,vector language:Python stars:>=100 pushed:>=2022-11-01,14,,,,,
222209282,bayesflow,bayesflow-org/bayesflow,A Python library for amortized Bayesian workflows using generative neural networks.,https://github.com/bayesflow-org/bayesflow,595,75,2019-11-17T06:53:05Z,2025-08-23T12:10:45Z,Python,606500,28,"['amortized-inference', 'bayesian-statistics', 'computational-modeling', 'deep-learning', 'generative-ai', 'generative-models', 'neural-networks', 'simulation-based-inference']",26,30,2106,0,10.2,workflow language:Python stars:>=100 pushed:>=2022-11-01,20,,,,,
760140390,udfs,fusedio/udfs,"Public Fused UDFs. Build any scale workflows with the Fused Python SDK and Workbench webapp, and integrate them into your stack with the Fused Hosted API.",https://github.com/fusedio/udfs,243,49,2024-02-19T21:22:12Z,2025-08-22T14:34:38Z,Python,14262,29,"['data-science', 'earth-observation', 'geo', 'geopython', 'geospatial', 'geospatial-analysis', 'gis', 'python', 'raster', 'spatial', 'timeseries-analysis', 'udf', 'vector']",30,30,550,1,10.19,vector language:Python stars:>=100 pushed:>=2022-11-01,14,,,,,
287517711,yolort,zhiqwang/yolort,"yolort is a runtime stack for yolov5 on specialized accelerators such as tensorrt, libtorch, onnxruntime, tvm and ncnn.",https://github.com/zhiqwang/yolort,731,153,2020-08-14T11:31:00Z,2025-08-11T19:22:29Z,Python,24041,41,"['deployment', 'detection', 'graghsurgeon', 'inference', 'jit', 'libtorch', 'lightning', 'ncnn', 'nms', 'onnx', 'onnxruntime', 'pytorch', 'tensorrt', 'torchscript', 'trt', 'tvm', 'visualization', 'yolo', 'yolort', 'yolov5']",30,30,1835,11,10.18,inference language:Python stars:>=100 pushed:>=2022-11-01,10,,,,,
750069596,burr,apache/burr,"Build applications that make decisions (chatbots, agents, simulations, etc...). Monitor, trace, persist, and execute on your own infrastructure.",https://github.com/apache/burr,1768,91,2024-01-29T23:27:07Z,2025-08-22T17:58:52Z,Python,40932,100,"['ai', 'burr', 'chatbot-framework', 'dags', 'generative-ai', 'graphs', 'hacktoberfest', 'llmops', 'llms', 'mlops', 'persistent-data-structure', 'state-machine', 'state-management', 'visibility']",24,30,571,0,10.17,agent language:Python stars:>=100 pushed:>=2022-11-01,19,,,,,
799032556,Alpaca,Jeffser/Alpaca,🦙 Local and online AI hub,https://github.com/Jeffser/Alpaca,1164,100,2024-05-11T02:18:24Z,2025-08-23T03:49:57Z,Python,66021,77,"['adwaita', 'flatpak', 'gnome', 'gtk4', 'ollama', 'ollama-api', 'ollama-gui']",30,30,469,0,10.16,ollama language:Python stars:>=100 pushed:>=2022-11-01,26,,,,,
405395729,mathics-core,Mathics3/mathics-core,"An open-source Mathematica Kernel. This repository contains the Python modules for WL Built-in functions, variables, core primitives, e.g. Symbol, a parser to create Expressions, and an evaluator to execute them.",https://github.com/Mathics3/mathics-core,1113,60,2021-09-11T14:08:27Z,2025-08-23T19:09:23Z,Python,29762,109,"['computer-algebra-system', 'mathematica', 'wolfram-language']",30,30,1442,-1,10.16,evaluation language:Python stars:>=100 pushed:>=2022-11-01,21,,,,,
639225857,OpenDAN-Personal-AI-OS,fiatrete/OpenDAN-Personal-AI-OS,"OpenDAN is an open source Personal AI OS , which consolidates various AI modules in one place for your personal use.",https://github.com/fiatrete/OpenDAN-Personal-AI-OS,1904,185,2023-05-11T03:06:49Z,2025-08-20T15:24:51Z,Python,7506,31,"['agent', 'ai', 'autogpt', 'llm', 'openai', 'os']",14,30,835,3,10.15,agent language:Python stars:>=100 pushed:>=2022-11-01,19,,,,,
154843614,training_extensions,open-edge-platform/training_extensions,"Train, Evaluate, Optimize, Deploy Computer Vision Models via OpenVINO™",https://github.com/open-edge-platform/training_extensions,1199,455,2018-10-26T14:02:29Z,2025-08-22T14:46:10Z,Python,442649,74,"['action-recognition', 'anomaly-detection', 'automl', 'computer-vision', 'datumaro', 'deep-learning', 'geti', 'hyper-parameter-optimization', 'image-classification', 'image-segmentation', 'incremental-learning', 'machine-learning', 'neural-networks-compression', 'object-detection', 'openvino', 'pytorch', 'quantization', 'self-supervised-learning', 'semi-supervised-learning', 'transfer-learning']",30,30,2493,1,10.15,quantization language:Python stars:>=100 pushed:>=2022-11-01,12,,,,,
2060612,kanjivg,KanjiVG/kanjivg,Kanji vector graphics,https://github.com/KanjiVG/kanjivg,1189,202,2011-07-17T04:59:49Z,2025-08-16T07:56:32Z,Python,78846,7,"['kanji', 'vector-graphics']",23,30,5151,7,10.14,vector language:Python stars:>=100 pushed:>=2022-11-01,14,,,,,
464909502,optimum-habana,huggingface/optimum-habana,Easy and lightning fast training of 🤗 Transformers on Habana Gaudi processor (HPU),https://github.com/huggingface/optimum-habana,193,264,2022-03-01T13:43:02Z,2025-08-22T14:40:03Z,Python,16668,47,"['bert', 'fine-tuning', 'habana', 'hpu', 'transformers']",30,30,1271,1,10.14,"""fine-tuning"" language:Python stars:>=100 pushed:>=2022-11-01",8,,,,,
271251138,pyvespa,vespa-engine/pyvespa,"Python API for https://vespa.ai, the open big data serving engine",https://github.com/vespa-engine/pyvespa,137,41,2020-06-10T10:48:27Z,2025-08-23T09:35:26Z,Python,75580,19,"['ai', 'client', 'python', 'search-engine', 'vespa']",30,30,1900,0,10.14,serving language:Python stars:>=100 pushed:>=2022-11-01,11,,,,,
339376987,FinRL-Meta,AI4Finance-Foundation/FinRL-Meta,FinRL­®-Meta: Dynamic datasets and market environments for FinRL.,https://github.com/AI4Finance-Foundation/FinRL-Meta,1635,696,2021-02-16T11:30:17Z,2025-08-13T07:03:24Z,Python,170915,74,"['deep-reinforcement-learning', 'drl-trading-agents', 'finance', 'finrl-library', 'fintech', 'openai', 'openai-gym-environments']",30,30,1649,10,10.13,openai language:Python stars:>=100 pushed:>=2022-11-01,24,,,,,
772255271,Curator,NVIDIA-NeMo/Curator,Scalable data pre processing and curation toolkit for LLMs,https://github.com/NVIDIA-NeMo/Curator,1085,165,2024-03-14T20:41:51Z,2025-08-23T01:33:12Z,Python,15724,83,"['data', 'data-curation', 'data-prep', 'data-preparation', 'data-processing', 'data-processing-pipelines', 'data-quality', 'datacuration', 'datarecipes', 'deduplication', 'fast-data-processing', 'fine-tuning', 'large-language-models', 'large-scale-data-processing', 'llm', 'llm-data-quality', 'llmapps', 'python', 'semantic-deduplication']",30,30,526,0,10.09,"""fine-tuning"" language:Python stars:>=100 pushed:>=2022-11-01",8,,,,,
261373023,rl-baselines3-zoo,DLR-RM/rl-baselines3-zoo,"A training framework for Stable Baselines3 reinforcement learning agents, with hyperparameter optimization and pre-trained agents included.",https://github.com/DLR-RM/rl-baselines3-zoo,2533,562,2020-05-05T05:53:27Z,2025-07-25T13:56:10Z,Python,4005,61,"['deep-reinforcement-learning', 'gym', 'hyperparameter-optimization', 'hyperparameter-search', 'hyperparameter-tuning', 'lab', 'openai', 'optimization', 'pybullet', 'pybullet-environments', 'pytorch', 'reinforcement-learning', 'rl', 'robotics', 'sde', 'stable-baselines', 'tuning-hyperparameters']",30,30,1936,29,10.08,agent language:Python stars:>=100 pushed:>=2022-11-01,19,,,,,
708737761,SLAM-LLM,X-LANCE/SLAM-LLM,"Speech, Language, Audio, Music Processing with Large Language Model",https://github.com/X-LANCE/SLAM-LLM,875,90,2023-10-23T09:37:40Z,2025-08-07T07:24:57Z,Python,177123,28,"['audio-processing', 'large-language-model', 'multimodal-large-language-models', 'music-processing', 'peft', 'speech-processing']",30,30,670,16,10.07,peft language:Python stars:>=100 pushed:>=2022-11-01,6,,,,,
742063678,crewAI-tools,crewAIInc/crewAI-tools,Extend the capabilities of your CrewAI agents with Tools,https://github.com/crewAIInc/crewAI-tools,1214,435,2024-01-11T17:29:13Z,2025-08-20T12:42:24Z,Python,5242,133,"['ai', 'aiagents', 'crewai', 'crewai-tools']",30,30,589,3,10.06,crewai language:Python stars:>=100 pushed:>=2022-11-01,18,,,,,
153093579,bk-sops,TencentBlueKing/bk-sops,蓝鲸智云标准运维(SOPS),https://github.com/TencentBlueKing/bk-sops,1206,403,2018-10-15T10:19:12Z,2025-08-20T12:18:08Z,Python,69585,229,"['blueking', 'bpmn', 'bpmn-engine', 'bpmn2', 'devops-tools', 'flow', 'flowengine', 'pipeline', 'python', 'workflow', 'workflow-engine']",30,30,2504,3,10.06,workflow language:Python stars:>=100 pushed:>=2022-11-01,20,,,,,
429080848,myosuite,MyoHub/myosuite,MyoSuite is a collection of environments/tasks to be solved by musculoskeletal models simulated with the MuJoCo physics engine and wrapped in the OpenAI gym API. ,https://github.com/MyoHub/myosuite,1013,140,2021-11-17T14:34:44Z,2025-08-19T18:41:45Z,Python,415021,39,"['machine-learning', 'motor-control', 'mujoco', 'musculoskeletal']",22,30,1375,3,10.06,openai language:Python stars:>=100 pushed:>=2022-11-01,24,,,,,
118506495,pycm,sepandhaghighi/pycm,Multi-class confusion matrix library in Python,https://github.com/sepandhaghighi/pycm,1484,125,2018-01-22T19:46:54Z,2025-08-22T05:41:03Z,Python,12385,16,"['accuracy', 'ai', 'artificial-intelligence', 'classification', 'confusion-matrix', 'data', 'data-analysis', 'data-mining', 'data-science', 'deep-learning', 'deeplearning', 'evaluation', 'machine-learning', 'mathematics', 'matrix', 'ml', 'multiclass-classification', 'neural-network', 'statistical-analysis', 'statistics']",16,30,2769,1,10.03,evaluation language:Python stars:>=100 pushed:>=2022-11-01,21,,,,,
263687600,nncf,openvinotoolkit/nncf,Neural Network Compression Framework for enhanced OpenVINO™ inference,https://github.com/openvinotoolkit/nncf,1073,258,2020-05-13T16:41:05Z,2025-08-22T05:57:28Z,Python,67511,58,"['bert', 'classification', 'compression', 'deep-learning', 'genai', 'llm', 'mixed-precision-training', 'nlp', 'object-detection', 'onnx', 'openvino', 'pruning', 'pytorch', 'quantization', 'quantization-aware-training', 'semantic-segmentation', 'sparsity', 'tensorflow', 'transformers']",30,30,1927,1,10.02,transformers language:Python stars:>=100 pushed:>=2022-11-01,4,,,,,
122743101,git-machete,VirtusLab/git-machete,Probably the sharpest git repository organizer & rebase/merge workflow automation tool you've ever seen,https://github.com/VirtusLab/git-machete,1019,57,2018-02-24T13:32:07Z,2025-08-23T10:54:56Z,Python,5820,62,"['cli', 'git', 'merge', 'rebase']",30,30,2737,0,10.02,workflow language:Python stars:>=100 pushed:>=2022-11-01,20,,,,,
483260394,RePlay,sb-ai-lab/RePlay,A Comprehensive Framework for Building End-to-End Recommendation Systems with State-of-the-Art Models,https://github.com/sb-ai-lab/RePlay,359,35,2022-04-19T13:34:50Z,2025-08-22T13:29:44Z,Python,45510,11,"['algorithms', 'collaborative-filtering', 'deep-learning', 'distributed-computing', 'evaluation', 'machine-learning', 'matrix-factorization', 'pyspark', 'pytorch', 'recommendation-algorithms', 'recommender-system', 'recsys', 'transformers']",27,30,1222,1,10.01,evaluation language:Python stars:>=100 pushed:>=2022-11-01,21,,,,,
92541759,benchmark,pytorch/benchmark,TorchBench is a collection of open source benchmarks used to evaluate PyTorch performance.,https://github.com/pytorch/benchmark,978,315,2017-05-26T19:21:12Z,2025-08-23T11:06:40Z,Python,240142,156,"['benchmark', 'pytorch']",30,30,3010,0,9.98,evaluation language:Python stars:>=100 pushed:>=2022-11-01,21,,,,,
154626012,robosuite,ARISE-Initiative/robosuite,robosuite: A Modular Simulation Framework and Benchmark for Robot Learning,https://github.com/ARISE-Initiative/robosuite,1872,574,2018-10-25T07:11:07Z,2025-08-04T16:58:28Z,Python,631079,92,"['physics-simulation', 'reinforcement-learning', 'robot-learning', 'robot-manipulation', 'robotics']",30,30,2494,18,9.97,benchmark language:Python stars:>=100 pushed:>=2022-11-01,22,,,,,
253757187,pyterrier,terrier-org/pyterrier,"A Python framework for performing information retrieval experiments, building on http://terrier.org/",https://github.com/terrier-org/pyterrier,469,66,2020-04-07T10:11:37Z,2025-08-23T09:15:50Z,Python,99489,26,[],25,30,1964,0,9.97,retrieval language:Python stars:>=100 pushed:>=2022-11-01,16,,,,,
577757880,astronomer-cosmos,astronomer/astronomer-cosmos,Run your dbt Core or dbt Fusion projects as Apache Airflow DAGs and Task Groups with a few lines of code,https://github.com/astronomer/astronomer-cosmos,1015,238,2022-12-13T13:08:12Z,2025-08-22T11:04:28Z,Python,19438,242,"['airflow', 'airflow-operators', 'apache-airflow', 'dbt', 'python', 'workflow']",30,30,984,1,9.96,workflow language:Python stars:>=100 pushed:>=2022-11-01,20,,,,,
155619942,model-optimization,tensorflow/model-optimization,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",https://github.com/tensorflow/model-optimization,1548,329,2018-10-31T20:34:28Z,2025-08-11T06:15:00Z,Python,2339,249,"['compression', 'deep-learning', 'keras', 'machine-learning', 'ml', 'model-compression', 'optimization', 'pruning', 'quantization', 'quantized-networks', 'quantized-neural-networks', 'quantized-training', 'sparsity', 'tensorflow']",30,30,2487,12,9.95,quantization language:Python stars:>=100 pushed:>=2022-11-01,12,,,,,
105591065,SLM-Lab,kengz/SLM-Lab,"Modular Deep Reinforcement Learning framework in PyTorch. Companion library of the book ""Foundations of Deep Reinforcement Learning"".",https://github.com/kengz/SLM-Lab,1296,277,2017-10-02T22:20:22Z,2025-08-22T12:47:43Z,Python,4384,16,"['a2c', 'a3c', 'benchmark', 'deep-reinforcement-learning', 'dqn', 'policy-gradient', 'ppo', 'pytorch', 'reinforcement-learning', 'sac']",17,30,2881,1,9.95,benchmark language:Python stars:>=100 pushed:>=2022-11-01,22,,,,,
33148320,toil,DataBiosphere/toil,"A scalable, efficient, cross-platform (Linux/macOS) and easy-to-use workflow engine in pure Python.",https://github.com/DataBiosphere/toil,914,243,2015-03-30T21:08:58Z,2025-08-22T19:29:01Z,Python,36252,398,"['aws', 'common-workflow-language', 'cwl', 'gridengine', 'kubernetes', 'mesos', 'pipeline', 'python', 'slurm', 'wdl', 'workflow', 'workflow-description-language']",30,30,3798,0,9.91,workflow language:Python stars:>=100 pushed:>=2022-11-01,20,,,,,
98565575,ReAgent,facebookresearch/ReAgent,"A platform for Reasoning systems (Reinforcement Learning, Contextual Bandits, etc.)",https://github.com/facebookresearch/ReAgent,3654,525,2017-07-27T17:53:21Z,2025-06-28T17:44:40Z,Python,32902,84,[],30,30,2948,55,9.9,agent language:Python stars:>=100 pushed:>=2022-11-01,19,,,,,
111588048,FAI-PEP,facebook/FAI-PEP,Facebook AI Performance Evaluation Platform,https://github.com/facebook/FAI-PEP,390,88,2017-11-21T18:47:29Z,2025-08-12T21:04:45Z,Python,25676,45,[],30,30,2831,10,9.89,evaluation language:Python stars:>=100 pushed:>=2022-11-01,21,,,,,
579185609,tutorials,triton-inference-server/tutorials,This repository contains tutorials and examples for Triton Inference Server,https://github.com/triton-inference-server/tutorials,758,125,2022-12-16T21:58:53Z,2025-08-04T23:23:45Z,Python,107526,24,[],30,30,980,18,9.86,inference language:Python stars:>=100 pushed:>=2022-11-01,10,,,,,
91350924,moabb,NeuroTechX/moabb,Mother of All BCI Benchmarks,https://github.com/NeuroTechX/moabb,830,210,2017-05-15T15:01:39Z,2025-08-22T18:08:09Z,Python,147498,112,"['bci', 'bci-benchmarks', 'brain-computer-interface', 'eeg', 'machine-learning', 'neuroscience']",30,30,3022,0,9.83,benchmark language:Python stars:>=100 pushed:>=2022-11-01,22,,,,,
120720556,loonflow,blackholll/loonflow,"基于django的工作流引擎,工单(a workflow engine base on django python)",https://github.com/blackholll/loonflow,2023,701,2018-02-08T06:26:53Z,2025-08-09T01:57:33Z,Python,38690,24,"['django', 'python', 'ticket', 'workflow', 'workflow-engine']",15,30,2753,14,9.82,workflow language:Python stars:>=100 pushed:>=2022-11-01,20,,,,,
780570196,ControlFlow,PrefectHQ/ControlFlow,🦾 Take control of your AI agents,https://github.com/PrefectHQ/ControlFlow,1360,110,2024-04-01T18:46:22Z,2025-08-22T13:51:57Z,Python,6965,40,"['agent', 'agentic-framework', 'agentic-workflow', 'ai', 'llm', 'prefect', 'workflow']",15,30,508,1,9.81,workflow language:Python stars:>=100 pushed:>=2022-11-01,20,,,,,
139168534,finn,Xilinx/finn,Dataflow compiler for QNN inference on FPGAs,https://github.com/Xilinx/finn,859,273,2018-06-29T15:49:53Z,2025-08-22T14:39:43Z,Python,91144,101,"['compiler', 'dataflow', 'fpga', 'neural-network', 'quantization']",30,30,2612,1,9.81,inference language:Python stars:>=100 pushed:>=2022-11-01,10,,,,,
741450201,AutoRAG,Marker-Inc-Korea/AutoRAG,AutoRAG: An Open-Source Framework for Retrieval-Augmented Generation (RAG) Evaluation & Optimization with AutoML-Style Automation,https://github.com/Marker-Inc-Korea/AutoRAG,4205,332,2024-01-10T12:25:00Z,2025-07-04T09:06:46Z,Python,75671,132,"['analysis', 'automl', 'benchmarking', 'document-parser', 'embeddings', 'evaluation', 'llm', 'llm-evaluation', 'llm-ops', 'open-source', 'ops', 'optimization', 'pipeline', 'python', 'qa', 'rag', 'rag-evaluation', 'retrieval-augmented-generation']",21,30,591,50,9.8,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
728528910,evalscope,modelscope/evalscope,A streamlined and customizable framework for efficient large model evaluation and performance benchmarking,https://github.com/modelscope/evalscope,1545,171,2023-12-07T06:10:49Z,2025-08-22T09:46:40Z,Python,64093,97,"['evaluation', 'llm', 'performance', 'rag', 'vlm']",23,30,625,1,9.79,rag language:Python stars:>=100 pushed:>=2022-11-01,13,,,,,
774210161,xDiT,xdit-project/xDiT,xDiT: A Scalable Inference Engine for Diffusion Transformers (DiTs) with Massive Parallelism,https://github.com/xdit-project/xDiT,2225,254,2024-03-19T06:19:55Z,2025-07-25T09:18:26Z,Python,21339,70,[],30,30,522,29,9.78,transformers language:Python stars:>=100 pushed:>=2022-11-01,4,,,,,
102102105,slack-machine,DonDebonair/slack-machine,"A simple, yet powerful and extendable Slack bot",https://github.com/DonDebonair/slack-machine,766,57,2017-09-01T10:26:33Z,2025-08-20T18:34:44Z,Python,3876,15,"['ai', 'bot', 'bot-framework', 'chatbot', 'python', 'slack', 'slack-api', 'slack-bot', 'slackapi', 'slackbot']",21,30,2913,2,9.77,chatbot language:Python stars:>=100 pushed:>=2022-11-01,27,,,,,
773345074,rag_api,danny-avila/rag_api,ID-based RAG FastAPI: Integration with Langchain and PostgreSQL/pgvector,https://github.com/danny-avila/rag_api,619,262,2024-03-17T12:20:35Z,2025-08-17T18:08:15Z,Python,29648,43,"['api', 'api-rest', 'embeddings', 'fastapi', 'langchain', 'pgvector', 'postgresql', 'psql', 'python', 'rag', 'vector', 'vector-database']",24,30,524,5,9.77,langchain language:Python stars:>=100 pushed:>=2022-11-01,2,,,,,
461673921,BasicTS,GestaltCogTeam/BasicTS,A Fair and Scalable Time Series Forecasting Benchmark and Toolkit.,https://github.com/GestaltCogTeam/BasicTS,1398,173,2022-02-21T02:07:15Z,2025-08-22T08:49:02Z,Python,18245,11,"['benchmarking', 'long-time-series-forecasting', 'time-series', 'traffic-forecasting']",14,30,1279,1,9.75,benchmark language:Python stars:>=100 pushed:>=2022-11-01,22,,,,,
459466436,hcaptcha-challenger,QIN2DIM/hcaptcha-challenger,🥂 Gracefully face hCaptcha challenge with multimodal large language model.,https://github.com/QIN2DIM/hcaptcha-challenger,1886,342,2022-02-15T07:08:12Z,2025-08-18T11:38:02Z,Python,163291,33,"['agent', 'ai-agents', 'captcha', 'captcha-solver', 'captcha-solving', 'chatgpt', 'clip', 'gemini', 'hcaptcha', 'hcaptcha-solver', 'llm', 'openai', 'playwright', 'yolo']",11,30,1285,5,9.74,agent language:Python stars:>=100 pushed:>=2022-11-01,19,,,,,
638739649,VectorDBBench,zilliztech/VectorDBBench,Benchmark for vector databases.,https://github.com/zilliztech/VectorDBBench,842,242,2023-05-10T02:16:41Z,2025-08-21T03:13:50Z,Python,3037,88,"['benchmark', 'cost-effectiveness', 'performance', 'vector-database', 'vector-search', 'vectordb']",30,30,836,2,9.74,vector language:Python stars:>=100 pushed:>=2022-11-01,14,,,,,
816158613,GPTQModel,ModelCloud/GPTQModel,"Production ready LLM model compression/quantization toolkit with hw accelerated inference support for both cpu/gpu via HF, vLLM, and SGLang.",https://github.com/ModelCloud/GPTQModel,741,108,2024-06-17T06:45:30Z,2025-08-22T20:20:27Z,Python,12765,67,"['gptq', 'optimum', 'peft', 'quantization', 'sglang', 'transformers', 'vllm']",30,30,432,0,9.74,peft language:Python stars:>=100 pushed:>=2022-11-01,6,,,,,
432902512,OpenOOD,Jingkang50/OpenOOD,Benchmarking Generalized Out-of-Distribution Detection,https://github.com/Jingkang50/OpenOOD,981,153,2021-11-29T04:16:38Z,2025-08-10T06:49:26Z,Python,82078,16,"['anomaly-detection', 'novelty-detection', 'open-set-recognition', 'out-of-distribution-detection', 'outlier-detection', 'robustness']",24,30,1363,13,9.73,benchmark language:Python stars:>=100 pushed:>=2022-11-01,22,,,,,
661828648,worker-vllm,runpod-workers/worker-vllm,The RunPod worker template for serving our large language model endpoints. Powered by vLLM.,https://github.com/runpod-workers/worker-vllm,357,196,2023-07-03T18:42:36Z,2025-08-21T18:35:55Z,Python,27659,43,"['language-model', 'llm', 'runpod', 'vllm']",24,30,781,1,9.71,vllm language:Python stars:>=100 pushed:>=2022-11-01,9,,,,,
632502264,snagboot,bootlin/snagboot,Generic recovery and reflashing tool for embedded platforms,https://github.com/bootlin/snagboot,265,48,2023-04-25T14:37:21Z,2025-08-20T06:38:23Z,Python,4196,10,[],26,30,851,3,9.71,embedding language:Python stars:>=100 pushed:>=2022-11-01,15,,,,,
390637491,opencv_zoo,opencv/opencv_zoo,Model Zoo For OpenCV DNN and Benchmarks.,https://github.com/opencv/opencv_zoo,804,250,2021-07-29T07:22:20Z,2025-08-01T07:19:16Z,Python,1052,15,"['benchmark', 'deep-learning', 'model-zoo', 'opencv']",30,30,1486,22,9.7,benchmark language:Python stars:>=100 pushed:>=2022-11-01,22,,,,,
577753426,LMOps,microsoft/LMOps,General technology for enabling AI capabilities w/ LLMs and MLLMs,https://github.com/microsoft/LMOps,4094,329,2022-12-13T12:56:21Z,2025-06-30T11:40:51Z,Python,2161259,76,"['agi', 'gpt', 'language-model', 'llm', 'lm', 'lmops', 'nlp', 'pretraining', 'prompt', 'promptist', 'x-prompt']",23,30,984,54,9.69,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
734937478,home-llm,acon96/home-llm,A Home Assistant integration & Model to control your smart home using a Local LLM,https://github.com/acon96/home-llm,1038,99,2023-12-23T04:50:06Z,2025-08-23T18:05:54Z,Python,63703,37,"['homeassistant-custom-component', 'large-language-model']",16,30,609,-1,9.69,"""large-language-model"" language:Python stars:>=100 pushed:>=2022-11-01",31,,,,,
14215348,asv,airspeed-velocity/asv,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting,https://github.com/airspeed-velocity/asv,935,193,2013-11-07T20:43:31Z,2025-08-18T13:23:09Z,Python,4859,163,"['airspeed-velocity', 'benchmark', 'python']",30,30,4306,5,9.69,benchmark language:Python stars:>=100 pushed:>=2022-11-01,22,,,,,
272777821,MLServer,SeldonIO/MLServer,"An inference server for your machine learning models, including support for multiple frameworks, multi-model serving and more",https://github.com/SeldonIO/MLServer,837,204,2020-06-16T18:01:37Z,2025-08-20T15:12:41Z,Python,69302,210,"['kfserving', 'lightgbm', 'machine-learning', 'mlflow', 'scikit-learn', 'seldon-core', 'xgboost']",30,30,1893,3,9.69,inference language:Python stars:>=100 pushed:>=2022-11-01,10,,,,,
724118604,VBench,Vchitect/VBench,[CVPR2024 Highlight] VBench - We Evaluate Video Generation,https://github.com/Vchitect/VBench,1167,68,2023-11-27T12:41:46Z,2025-08-19T02:57:55Z,Python,86506,38,"['aigc', 'benchmark', 'dataset', 'evaluation-kit', 'gen-ai', 'stable-diffusion', 'text-to-video', 'video-generation']",17,30,635,4,9.67,evaluation language:Python stars:>=100 pushed:>=2022-11-01,21,,,,,
337259586,qdrant-client,qdrant/qdrant-client,Python client for Qdrant vector search engine,https://github.com/qdrant/qdrant-client,1073,159,2021-02-09T01:33:20Z,2025-08-15T15:51:56Z,Python,5879,112,"['qdrant', 'vector-database', 'vector-search', 'vector-search-engine']",30,30,1656,8,9.67,vector language:Python stars:>=100 pushed:>=2022-11-01,14,,,,,
85727593,fame,certsocietegenerale/fame,FAME Automates Malware Evaluation,https://github.com/certsocietegenerale/fame,908,173,2017-03-21T16:34:13Z,2025-08-18T15:34:14Z,Python,16090,9,"['framework', 'incident-response', 'infosec', 'malware', 'malware-analysis', 'malware-research']",20,30,3076,5,9.66,evaluation language:Python stars:>=100 pushed:>=2022-11-01,21,,,,,
790316547,prompty,microsoft/prompty,"Prompty makes it easy to create, manage, debug, and evaluate LLM prompts for your AI applications.  Prompty is an asset class and format for LLM prompts designed to enhance observability, understandability, and portability for developers. ",https://github.com/microsoft/prompty,1002,97,2024-04-22T16:55:53Z,2025-08-22T09:35:18Z,Python,6485,66,"['generative-ai', 'llm-evaluation', 'llms', 'promptengineering', 'prompty']",27,30,487,1,9.65,evaluation language:Python stars:>=100 pushed:>=2022-11-01,21,,,,,
775232941,FlagGems,FlagOpen/FlagGems,FlagGems is an operator library for large language models implemented in the Triton Language.,https://github.com/FlagOpen/FlagGems,653,124,2024-03-21T02:04:53Z,2025-08-23T07:56:03Z,Python,8217,94,"['pytorch', 'triton', 'triton-kernels']",30,30,520,0,9.65,"""large-language-model"" language:Python stars:>=100 pushed:>=2022-11-01",31,,,,,
647427819,langsmith-sdk,langchain-ai/langsmith-sdk,LangSmith Client SDK Implementations,https://github.com/langchain-ai/langsmith-sdk,619,143,2023-05-30T19:03:00Z,2025-08-22T22:01:19Z,Python,12336,106,"['evaluation', 'language-model', 'observability']",30,30,815,0,9.62,evaluation language:Python stars:>=100 pushed:>=2022-11-01,21,,,,,
